gs_name,contrast,Direction_stage_only,Direction_nonE_restricted,PValue_stage_only,PValue_nonE_restricted,FDR_stage_only,FDR_nonE_restricted,NGenes_stage_only,NGenes_nonE_restricted,stable_FDR05
REACTOME_FORMATION_OF_THE_ANTERIOR_NEURAL_PLATE,hypertrophic_scar_vs_normal_skin,Up,Up,0.15144803566175669,0.07651520419326499,0.2986711261226489,0.25732063352422774,6,6,FALSE
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,hypertrophic_scar_vs_normal_skin,Down,Down,0.15191074145887262,0.3047762744228418,0.2992625324773932,0.5481201491087898,60,60,FALSE
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,hypertrophic_scar_vs_normal_skin,Up,Up,0.15236829329121024,0.2006519360397693,0.2998425300527242,0.43571830252774496,5,5,FALSE
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,hypertrophic_scar_vs_normal_skin,Up,Up,0.15364306600805086,0.30511921816954357,0.30202775970352674,0.5482005112371663,75,75,FALSE
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,hypertrophic_scar_vs_normal_skin,Down,Down,0.1548878598058773,0.7192921627599487,0.30414945120000264,0.8674927789716441,156,156,FALSE
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,hypertrophic_scar_vs_normal_skin,Up,Up,0.15535726385704626,0.10938138326634504,0.3047456253673971,0.3109069438018558,18,18,FALSE
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,hypertrophic_scar_vs_normal_skin,Up,Up,0.15648403657667578,0.13540796744180228,0.30662863457135403,0.3441002195156799,167,167,FALSE
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,hypertrophic_scar_vs_normal_skin,Down,Down,0.15697002352221504,0.414669752116299,0.3069428305042496,0.6577423732308353,18,18,FALSE
REACTOME_MISCELLANEOUS_SUBSTRATES,hypertrophic_scar_vs_normal_skin,Down,Down,0.15707145326356092,0.16340430353233515,0.3069428305042496,0.38666543749205196,9,9,FALSE
REACTOME_HYDROLYSIS_OF_LPC,hypertrophic_scar_vs_normal_skin,Down,Down,0.15714537731474368,0.3231454859411128,0.3069428305042496,0.5667379801142799,9,9,FALSE
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER,hypertrophic_scar_vs_normal_skin,Up,Up,0.15794682934694046,0.1366061496889829,0.3078674395718941,0.34584311725668127,7,7,FALSE
REACTOME_SENSORY_PROCESSING_OF_SOUND,hypertrophic_scar_vs_normal_skin,Up,Up,0.15795375164107514,0.2533286903868583,0.3078674395718941,0.4979873079476423,67,67,FALSE
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,hypertrophic_scar_vs_normal_skin,Up,Up,0.1588841958935863,0.16355403893572315,0.30906333520257034,0.38666543749205196,8,8,FALSE
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,hypertrophic_scar_vs_normal_skin,Down,Down,0.15890361902417247,0.29486289970421126,0.30906333520257034,0.5377010392252999,19,19,FALSE
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,hypertrophic_scar_vs_normal_skin,Down,Down,0.15907849860479029,0.2648018978436204,0.3090764063801317,0.5091800009176933,25,25,FALSE
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,hypertrophic_scar_vs_normal_skin,Down,Down,0.16231181371152567,0.8251433456989932,0.3150254631486633,0.9191596784210603,68,68,FALSE
REACTOME_KINESINS,hypertrophic_scar_vs_normal_skin,Down,Down,0.16268093339853612,0.6774195017136899,0.31540881390982,0.8441335892540759,55,55,FALSE
REACTOME_CDC42_GTPASE_CYCLE,hypertrophic_scar_vs_normal_skin,Up,Up,0.16376090467336316,0.12227210345096709,0.3171662840632566,0.3261772512959035,153,153,FALSE
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,hypertrophic_scar_vs_normal_skin,Down,Down,0.1639325189663187,0.30261864693877305,0.3171662840632566,0.5468603292782134,17,17,FALSE
REACTOME_ERK_MAPK_TARGETS,hypertrophic_scar_vs_normal_skin,Down,Down,0.1645475022226268,0.5368684521923142,0.3180213555049296,0.7436052864577796,22,22,FALSE
REACTOME_REGULATION_OF_KIT_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.16532691046759057,0.19433356891541498,0.3189087409608868,0.4301268170013862,16,16,FALSE
REACTOME_INTERFERON_SIGNALING,hypertrophic_scar_vs_normal_skin,Down,Down,0.16535366166252727,0.7496223216565485,0.3189087409608868,0.883039122426047,263,263,FALSE
REACTOME_FORMATION_OF_THE_ACTIVE_COFACTOR_UDP_GLUCURONATE,hypertrophic_scar_vs_normal_skin,Up,Up,0.16598006454641023,0.1208206385572181,0.3197812983609036,0.32455450961915894,5,5,FALSE
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,hypertrophic_scar_vs_normal_skin,Down,Up,0.16639357028020454,0.844211517567685,0.3202422850000167,0.9296948887294217,182,182,FALSE
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,hypertrophic_scar_vs_normal_skin,Down,Down,0.16726763258187846,0.3825968155495827,0.32158777059151944,0.623968897054244,25,25,FALSE
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,hypertrophic_scar_vs_normal_skin,Up,Up,0.16809232669834975,0.21489835196109222,0.3225096993340578,0.45244349473595363,9,9,FALSE
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,hypertrophic_scar_vs_normal_skin,Down,Down,0.1681002607659323,0.23609483445791074,0.3225096993340578,0.4756880436406118,11,11,FALSE
REACTOME_CYTOPROTECTION_BY_HMOX1,hypertrophic_scar_vs_normal_skin,Down,Down,0.1682735591193479,0.42916987241732985,0.3225096993340578,0.6690536263808755,56,56,FALSE
REACTOME_ASPIRIN_ADME,hypertrophic_scar_vs_normal_skin,Down,Down,0.16872223524235166,0.10129127790615586,0.32286799726566595,0.2978773900664231,21,21,FALSE
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.16881183099690153,0.14886915243685706,0.32286799726566595,0.3643428790665023,6,6,FALSE
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,hypertrophic_scar_vs_normal_skin,Down,Down,0.1694444758644286,0.2972728892729031,0.3237411087721619,0.5415139449787868,37,37,FALSE
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,hypertrophic_scar_vs_normal_skin,Up,Up,0.17039703395904243,0.09112983640110048,0.32522299939430943,0.2798800168291799,29,29,FALSE
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION,hypertrophic_scar_vs_normal_skin,Up,Up,0.17061023540698786,0.19293261996331043,0.32529212933407026,0.4284680280526185,7,7,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,hypertrophic_scar_vs_normal_skin,Up,Up,0.17234068505950548,0.24222544134061963,0.3282509628387265,0.48372229340977857,8,8,FALSE
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,hypertrophic_scar_vs_normal_skin,Down,Down,0.17259509725569086,0.2978928083955248,0.32839522645544494,0.5415697149663448,20,20,FALSE
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,hypertrophic_scar_vs_normal_skin,Up,Up,0.17291240676348557,0.48029546458852324,0.32865874212128904,0.707656811769024,7,7,FALSE
REACTOME_ARACHIDONATE_METABOLISM,hypertrophic_scar_vs_normal_skin,Down,Down,0.17474224728279708,0.30912102683923937,0.33149246928480586,0.5526891510997296,54,54,FALSE
REACTOME_PHOSPHORYLATION_OF_EMI1,hypertrophic_scar_vs_normal_skin,Down,Down,0.17476398407887753,0.4647438183292787,0.33149246928480586,0.6978751128179855,6,6,FALSE
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,hypertrophic_scar_vs_normal_skin,Down,Down,0.17511379142191152,0.27583550255469236,0.3318135552922406,0.5216067102839215,19,19,FALSE
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,hypertrophic_scar_vs_normal_skin,Up,Up,0.17579531887361818,0.34188066666209627,0.3327618909265811,0.5850806939710735,15,15,FALSE
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION,hypertrophic_scar_vs_normal_skin,Up,Up,0.1772829748385034,0.23314615123644625,0.33523262114523583,0.47376361775433373,6,6,FALSE
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,hypertrophic_scar_vs_normal_skin,Down,Down,0.17753861028684254,0.35777643780877977,0.3353709822273552,0.6010905783295587,12,12,FALSE
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,hypertrophic_scar_vs_normal_skin,Down,Down,0.1777274978687758,0.49429046528529674,0.33538310172773095,0.7176191747190959,30,30,FALSE
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,hypertrophic_scar_vs_normal_skin,Up,Up,0.17805562048925436,0.19250897590315416,0.33565767226589693,0.4284680280526185,222,222,FALSE
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.17858472526039895,0.16251519351535224,0.33623557883321775,0.38642034370144557,24,24,FALSE
REACTOME_SLC_MEDIATED_BILE_ACID_TRANSPORT,hypertrophic_scar_vs_normal_skin,Down,Down,0.178728052513631,0.28518606896248627,0.33623557883321775,0.5303605588276028,6,6,FALSE
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,hypertrophic_scar_vs_normal_skin,Up,Up,0.17913329852475066,0.06274669253872787,0.3364538628742214,0.23204913659191517,7,7,FALSE
REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION,hypertrophic_scar_vs_normal_skin,Up,Up,0.1792101913785978,0.10351533200607857,0.3364538628742214,0.300438655803286,14,14,FALSE
REACTOME_AGGREPHAGY,hypertrophic_scar_vs_normal_skin,Down,Down,0.17968116901570202,0.5810605393677463,0.33699386597026565,0.7773994116780805,39,39,FALSE
REACTOME_INFLAMMASOMES,hypertrophic_scar_vs_normal_skin,Down,Down,0.18053766211170844,0.44136439040907216,0.3382550692775944,0.6780560163254552,21,21,FALSE
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,hypertrophic_scar_vs_normal_skin,Down,Down,0.18115216014551808,0.40483729498493815,0.3390607641012854,0.6486441588282048,20,20,FALSE
REACTOME_TIE2_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.18145117834109725,0.08888086386981048,0.3392749397669753,0.2765951259745564,18,18,FALSE
REACTOME_ABACAVIR_ADME,hypertrophic_scar_vs_normal_skin,Up,Up,0.18174895064816798,0.3288295084139973,0.3394863529383463,0.5734237537617903,8,8,FALSE
REACTOME_IRS_ACTIVATION,hypertrophic_scar_vs_normal_skin,Up,Up,0.18207840221490687,0.11800194011210903,0.3397564500213186,0.31996447438572234,4,4,FALSE
REACTOME_REGULATION_OF_CDH11_FUNCTION,hypertrophic_scar_vs_normal_skin,Up,Up,0.18440598080525425,0.12651074353831113,0.34375070255583906,0.3324673024361643,11,11,FALSE
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,hypertrophic_scar_vs_normal_skin,Up,Up,0.18478347954402274,0.0973758199963445,0.34410540567569786,0.29230940162276053,7,7,FALSE
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,hypertrophic_scar_vs_normal_skin,Down,Down,0.18648717684817376,0.33135978654748977,0.34692654964265524,0.5748275468463969,22,22,FALSE
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,hypertrophic_scar_vs_normal_skin,Up,Up,0.1869690121934461,0.20298502378054759,0.3474712279186592,0.43644354367875665,16,16,FALSE
REACTOME_HYALURONAN_METABOLISM,hypertrophic_scar_vs_normal_skin,Up,Up,0.18723750717498192,0.09537661035447746,0.3474825205281953,0.28943271822847155,19,19,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,hypertrophic_scar_vs_normal_skin,Up,Up,0.18754109500551785,0.19755080007224204,0.3474825205281953,0.4328079571244548,19,19,FALSE
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,hypertrophic_scar_vs_normal_skin,Up,Up,0.18754225264633825,0.2018168361613237,0.3474825205281953,0.43588642169743,8,8,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,hypertrophic_scar_vs_normal_skin,Down,Down,0.18790950590871477,0.35529391149045253,0.3476560357098728,0.5987880985913038,28,28,FALSE
REACTOME_CASP4_INFLAMMASOME_ASSEMBLY,hypertrophic_scar_vs_normal_skin,Up,Up,0.1880141999432065,0.07389434440642029,0.3476560357098728,0.25457524903313417,9,9,FALSE
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,hypertrophic_scar_vs_normal_skin,Up,Up,0.1894043833340332,0.04249613232671964,0.3498746297165357,0.18421672456724222,34,34,FALSE
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,hypertrophic_scar_vs_normal_skin,Up,Up,0.19094212724292556,0.06955270548751942,0.3523610741691739,0.24726861254557195,13,13,FALSE
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.19184699811205927,0.14437206163236768,0.3536758099598445,0.35737729265473045,17,17,FALSE
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,hypertrophic_scar_vs_normal_skin,Down,Down,0.1922401056323698,0.7450055139680916,0.3539591509810399,0.8800257934918716,154,154,FALSE
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,hypertrophic_scar_vs_normal_skin,Down,Down,0.1923858497443193,0.2013372540273575,0.3539591509810399,0.43571830252774496,120,120,FALSE
REACTOME_SPERM_MOTILITY_AND_TAXES,hypertrophic_scar_vs_normal_skin,Down,Down,0.19302101460041768,0.08575358135432759,0.3542924969274603,0.2712824139918315,6,6,FALSE
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,hypertrophic_scar_vs_normal_skin,Down,Down,0.1930367561792057,0.26509878269945136,0.3542924969274603,0.5091800009176933,26,26,FALSE
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,hypertrophic_scar_vs_normal_skin,Up,Up,0.1931453111650246,0.12414746335561541,0.3542924969274603,0.32832091747859155,12,12,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,hypertrophic_scar_vs_normal_skin,Down,Down,0.1938865644505036,0.2012317686107014,0.35522997523368394,0.43571830252774496,52,52,FALSE
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,hypertrophic_scar_vs_normal_skin,Up,Up,0.19404292444756185,0.2934524935280415,0.35522997523368394,0.5366822717458112,10,10,FALSE
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,hypertrophic_scar_vs_normal_skin,Up,Up,0.19462658408779226,0.20043015941871278,0.35594394184414146,0.43571830252774496,7,7,FALSE
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,hypertrophic_scar_vs_normal_skin,Down,Down,0.19500013230645602,0.9157207175217276,0.35627260753406176,0.9563037947755315,15,15,FALSE
REACTOME_PROGRAMMED_CELL_DEATH,hypertrophic_scar_vs_normal_skin,Down,Up,0.19531401177682578,0.847066564061774,0.35649171166415666,0.9311652779578592,192,192,FALSE
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,hypertrophic_scar_vs_normal_skin,Up,Up,0.19555547825791156,0.046208953896524574,0.3565783422996443,0.19270186172022447,53,53,FALSE
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,hypertrophic_scar_vs_normal_skin,Down,Down,0.19708367198417487,0.43709415948688246,0.35900871071051876,0.6749229285651295,23,23,FALSE
REACTOME_TP53_REGULATES_METABOLIC_GENES,hypertrophic_scar_vs_normal_skin,Down,Down,0.19753458345252348,0.619406672953182,0.35930077080442824,0.803044977302534,82,82,FALSE
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,hypertrophic_scar_vs_normal_skin,Down,Down,0.19763497240657069,0.7869070036372149,0.35930077080442824,0.9033947986790761,27,27,FALSE
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,hypertrophic_scar_vs_normal_skin,Up,Up,0.20027475953881377,0.016808780576467636,0.36374012651416965,0.10840189017385092,149,149,FALSE
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,hypertrophic_scar_vs_normal_skin,Down,Down,0.20183704468643984,0.2839810426448275,0.366066408861149,0.5299057425189776,11,11,FALSE
REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE,hypertrophic_scar_vs_normal_skin,Down,Down,0.20195393829445327,0.16562751911014492,0.366066408861149,0.3878004842349635,4,4,FALSE
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,hypertrophic_scar_vs_normal_skin,Down,Down,0.2025147410684451,0.3320911115009203,0.366721274959411,0.5748275468463969,11,11,FALSE
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,hypertrophic_scar_vs_normal_skin,Up,Up,0.20285943480567523,0.08205383702460843,0.36698389879215654,0.26645751316471783,35,35,FALSE
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,hypertrophic_scar_vs_normal_skin,Down,Down,0.20319761477121928,0.9425427080698634,0.36723423397197746,0.9694423600629036,13,13,FALSE
REACTOME_INTEGRATION_OF_PROVIRUS,hypertrophic_scar_vs_normal_skin,Down,Down,0.20412636849052437,0.8882483078124639,0.3685503588267031,0.9496696009754111,9,9,FALSE
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,hypertrophic_scar_vs_normal_skin,Down,Down,0.2049288588921775,0.6398815714954038,0.36963615568579217,0.8184428172641282,33,33,FALSE
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,hypertrophic_scar_vs_normal_skin,Down,Down,0.20556143563733398,0.42960930264450903,0.37041364578570574,0.6691711002208539,14,14,FALSE
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,hypertrophic_scar_vs_normal_skin,Down,Down,0.20593931164670443,0.22052740849281777,0.3707311016715404,0.4627047680477158,48,48,FALSE
REACTOME_FATTY_ACID_METABOLISM,hypertrophic_scar_vs_normal_skin,Down,Down,0.20705163758304512,0.40062088866099976,0.3720345039211144,0.6448777544026604,167,167,FALSE
REACTOME_SIGNALING_BY_FGFR2,hypertrophic_scar_vs_normal_skin,Down,Down,0.20706817057198046,0.5935570338289038,0.3720345039211144,0.7871268601569446,65,65,FALSE
REACTOME_PI_3K_CASCADE_FGFR4,hypertrophic_scar_vs_normal_skin,Up,Up,0.2073519745123592,0.1946807598607793,0.372180594876676,0.4301268170013862,12,12,FALSE
REACTOME_PDH_COMPLEX_SYNTHESIZES_ACETYL_COA_FROM_PYR,hypertrophic_scar_vs_normal_skin,Down,Down,0.2107191477842392,0.471757610859467,0.3778554084170065,0.704378951063932,5,5,FALSE
REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS,hypertrophic_scar_vs_normal_skin,Down,Down,0.21098551141138225,0.09624539664188929,0.37796429822039046,0.29143169526819196,9,9,FALSE
REACTOME_INTERLEUKIN_10_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.21163865575764756,0.1607359235788939,0.37876518917483565,0.3841776691001392,44,44,FALSE
REACTOME_THE_NLRP3_INFLAMMASOME,hypertrophic_scar_vs_normal_skin,Down,Down,0.21268605258274265,0.5732435330480077,0.38026942086291926,0.7695061085363931,16,16,FALSE
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,hypertrophic_scar_vs_normal_skin,Up,Up,0.21395135522572836,0.23466325157939832,0.38215995228852156,0.47376361775433373,8,8,FALSE
REACTOME_NUCLEOTIDE_BIOSYNTHESIS,hypertrophic_scar_vs_normal_skin,Down,Down,0.21419871005379088,0.5735709296489981,0.38223031949404623,0.7695061085363931,14,14,FALSE
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,hypertrophic_scar_vs_normal_skin,Down,Down,0.21482965685468464,0.3458838511792016,0.38298439311242516,0.5886430726549746,25,25,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,hypertrophic_scar_vs_normal_skin,Up,Up,0.21529837566280574,0.144467534517119,0.38344807603511333,0.35737729265473045,12,12,FALSE
REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING,hypertrophic_scar_vs_normal_skin,Down,Down,0.21593112923659383,0.25892639053692046,0.3842027255923131,0.5062837295817658,5,5,FALSE
REACTOME_SIGNALING_BY_PTK6,hypertrophic_scar_vs_normal_skin,Down,Down,0.21639607970455899,0.49037907069069386,0.3846576349100381,0.7147634670336996,53,53,FALSE
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.21738331352967136,0.23629117728176202,0.38603915967877866,0.4756880436406118,4,4,FALSE
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,hypertrophic_scar_vs_normal_skin,Up,Up,0.21793808993401392,0.4070167943767675,0.3866507811763683,0.6505190157082598,6,6,FALSE
REACTOME_SIGNALING_BY_WNT_IN_CANCER,hypertrophic_scar_vs_normal_skin,Down,Down,0.21823607551643867,0.29893031450920543,0.3868060817735914,0.5418480454318734,33,33,FALSE
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,hypertrophic_scar_vs_normal_skin,Down,Up,0.2187184582815626,0.44810471424335574,0.3872875976122467,0.6852753958588637,24,24,FALSE
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2,hypertrophic_scar_vs_normal_skin,Down,Down,0.21956071525115817,0.2927839069564884,0.3884048071526744,0.5366822717458112,8,8,FALSE
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,hypertrophic_scar_vs_normal_skin,Up,Up,0.22016043623572912,0.2509816670766872,0.38909123250122124,0.4944675200967669,28,28,FALSE
REACTOME_ESTROGEN_BIOSYNTHESIS,hypertrophic_scar_vs_normal_skin,Up,Up,0.22192651620037993,0.19059932078894412,0.39161099695246915,0.4284680280526185,6,6,FALSE
REACTOME_SULFIDE_OXIDATION_TO_SULFATE,hypertrophic_scar_vs_normal_skin,Down,Down,0.22201232797849446,0.2948871858210567,0.39161099695246915,0.5377010392252999,6,6,FALSE
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,hypertrophic_scar_vs_normal_skin,Down,Down,0.223822467996139,0.6171916363746598,0.3942582252520319,0.8011286918478988,7,7,FALSE
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,hypertrophic_scar_vs_normal_skin,Down,Down,0.22394210400605077,0.5462297034228136,0.3942582252520319,0.751474696774799,8,8,FALSE
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,hypertrophic_scar_vs_normal_skin,Down,Down,0.22482538864055956,0.44815072133969214,0.3954345113122952,0.6852753958588637,19,19,FALSE
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,hypertrophic_scar_vs_normal_skin,Up,Up,0.226162470592957,0.49130393166926956,0.39710726064071283,0.715544077977906,15,15,FALSE
REACTOME_POSITIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,hypertrophic_scar_vs_normal_skin,Down,Down,0.22620854292210357,0.4232048248665351,0.39710726064071283,0.6636949386558801,11,11,FALSE
REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLCO_TRANSPORTERS,hypertrophic_scar_vs_normal_skin,Up,Up,0.22645999376821638,0.11626280050426804,0.3971693402156314,0.31989674749527647,7,7,FALSE
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,hypertrophic_scar_vs_normal_skin,Down,Down,0.226773506423003,0.4257235573338848,0.3973400427125639,0.6653740632480274,36,36,FALSE
REACTOME_NEUROTRANSMITTER_CLEARANCE,hypertrophic_scar_vs_normal_skin,Down,Down,0.22801770351158543,0.12073476636937522,0.39913956100408954,0.32455450961915894,8,8,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,hypertrophic_scar_vs_normal_skin,Down,Down,0.23008235687161854,0.2693178662438386,0.4023704775737725,0.5140251694248964,20,20,FALSE
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,hypertrophic_scar_vs_normal_skin,Up,Up,0.23045741878036624,0.41125752761009216,0.4026432849033395,0.6550184885159007,59,59,FALSE
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,hypertrophic_scar_vs_normal_skin,Down,Down,0.23161192404116934,0.6081775998404998,0.4040001517361199,0.7956136041800186,23,23,FALSE
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,hypertrophic_scar_vs_normal_skin,Up,Up,0.23167364522843872,0.2295924840200712,0.4040001517361199,0.47257953471538966,39,39,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,hypertrophic_scar_vs_normal_skin,Down,Down,0.23238567855611264,0.09963821900920007,0.4048577034939669,0.29633502676198986,12,12,FALSE
REACTOME_RHOB_GTPASE_CYCLE,hypertrophic_scar_vs_normal_skin,Up,Up,0.23371207994310214,0.11261719621727627,0.40678295732520997,0.3148430304112021,69,69,FALSE
